Time,Pitch
13843,290
13844,289
13845,289
13846,288
13847,287
13848,287
13849,287
13850,288
13851,288
13852,288
13853,288
13854,288
13855,288
13863,259
13864,258
13865,257
13866,255
13867,254
13868,253
13869,250
13871,245
13872,244
13873,243
13874,242
13875,243
13876,242
13877,242
13878,242
13879,242
13880,242
13881,242
13882,242
13883,242
13884,242
13885,244
13886,244
13887,245
13888,247
13889,253
13890,255
13891,257
13892,258
13893,259
13894,260
13895,261
13896,262
13897,263
13898,264
13899,265
13900,266
13901,267
13902,268
13903,268
13904,269
13905,269
13906,269
13907,270
13908,269
13909,269
13910,268
13911,268
13912,269
13913,269
13914,270
13919,271
13920,271
13921,270
13922,271
13923,271
13924,271
13925,271
13926,270
13927,270
13928,270
13929,270
13930,270
13931,270
13932,269
13933,269
13934,269
13935,269
13936,269
13937,268
13938,268
13939,268
13940,268
13941,268
13942,268
13943,267
13944,268
13945,268
13946,268
13947,268
13948,268
13949,268
13950,268
13951,268
13952,268
13953,268
13954,268
13955,268
13956,268
13957,268
13958,268
13959,269
13960,269
13961,270
13962,270
13963,271
13964,271
13965,271
13966,271
13967,271
13968,271
13969,271
13970,271
13971,271
13972,270
13973,268
13974,267
13975,267
13976,266
13977,266
13978,266
13979,265
13980,266
13981,266
13982,265
13983,265
13984,265
13985,264
13986,263
13987,261
13988,261
13989,260
13990,259
13991,259
13992,257
13993,256
13994,256
13995,255
13996,254
13997,253
13998,251
13999,250
14000,248
14001,246
14002,245
14003,242
14004,241
14005,237
14006,233
14007,230
14008,228
14030,265
14031,265
14032,265
14033,265
14034,264
14035,263
14036,263
14037,263
14038,262
14039,261
14040,261
14041,260
14042,260
14043,260
14044,260
14045,260
14046,261
14047,261
14048,261
14049,261
14050,261
14051,261
14052,261
14053,261
14054,261
14055,262
14062,262
14063,262
14064,262
14065,261
14066,260
14067,260
14068,260
14069,260
14070,260
14071,259
14072,259
14073,259
14074,259
14075,259
14076,259
14077,259
14078,258
14079,259
14080,258
14081,258
14082,259
14083,259
14084,259
14085,260
14086,260
14087,260
14088,260
14089,261
14090,261
14091,261
14092,262
14093,261
14094,261
14095,261
14096,261
14097,261
14098,261
14099,261
14100,261
14101,261
14102,261
14103,261
14104,261
14105,261
14106,260
14107,260
14108,260
14109,260
14110,260
14111,261
14112,260
14113,260
14114,260
14115,259
14116,258
14117,257
14118,258
14119,257
14120,256
14121,256
14122,254
14123,252
14124,250
14125,251
14178,413
14179,414
14180,413
14181,413
14182,413
14183,413
14184,412
14185,412
14186,412
14187,412
14188,412
14189,412
14190,412
14191,411
14192,411
14193,411
14194,411
14195,411
14196,411
14197,410
14198,410
14199,409
14200,409
14201,409
14202,408
14203,408
14204,407
14205,407
14206,407
14207,406
14208,406
14209,406
14210,406
14211,405
14212,405
14213,406
14214,406
14215,406
14216,406
14217,406
14218,406
14219,406
14220,406
14221,406
14222,406
14223,407
14224,407
14225,407
14226,407
14227,408
14228,409
14229,409
14230,408
14231,408
14232,408
14233,408
14234,408
14235,408
14236,408
14237,407
14238,407
14239,407
14240,407
14241,407
14242,407
14243,407
14244,408
14245,409
14246,410
14247,411
14248,411
14249,412
14250,411
14251,411
14252,410
14253,409
14254,408
14255,408
14256,408
14257,407
14258,406
14259,406
14260,406
14261,406
14262,406
14293,218
14294,218
14295,218
14296,218
14297,219
14298,219
14299,220
14300,221
14301,221
14302,222
14303,222
14304,222
14305,222
14306,222
14307,223
14308,223
14309,224
14310,225
14311,226
14312,228
14313,230
14314,231
14315,234
14316,235
14317,238
14318,241
14319,245
14320,253
14321,254
14322,256
14323,257
14324,258
14325,259
14326,260
14327,260
14328,261
14329,261
14330,261
14331,261
14332,261
14333,261
14334,261
14335,261
14336,261
14337,261
14338,261
14339,261
14340,261
14341,261
14342,261
14343,261
14344,260
14345,260
14346,260
14347,260
14348,259
14349,259
14350,258
14351,258
14352,257
14353,257
14354,257
14355,257
14356,256
14357,256
14358,256
14359,256
14360,257
14361,257
14362,257
14363,257
14364,258
14365,258
14366,258
14367,259
14368,259
14369,259
14370,259
14371,260
14372,260
14373,260
14374,261
14375,261
14376,261
14377,261
14378,261
14379,261
14380,261
14381,261
14382,262
14383,263
14384,264
14385,265
14386,265
14387,267
14447,287
14448,288
14449,287
14450,283
14451,283
14452,282
14453,282
14454,281
14456,279
14457,278
14458,277
14459,276
14460,276
14461,276
14462,274
14463,274
14468,270
14470,269
14471,268
14472,268
14473,268
14474,268
14475,268
14476,268
14477,268
14478,268
14479,268
14480,268
14481,268
14482,267
14483,267
14484,267
14485,267
14486,267
14487,267
14488,267
14489,267
14490,267
14491,268
14492,268
14493,268
14494,268
14495,268
14496,268
14497,268
14498,268
14499,268
14500,268
14501,268
14502,268
14503,268
14504,268
14505,269
14506,269
14507,269
14508,269
14509,269
14510,270
14511,269
14512,269
14513,269
14514,269
14515,269
14516,269
14517,269
14518,269
14519,270
14520,270
14521,269
14522,269
14523,269
14524,268
14525,268
14526,267
14527,266
14528,266
14529,265
14530,263
14531,264
14532,264
14533,263
14534,263
14535,264
14536,265
14537,266
14538,267
14539,267
14540,268
14541,267
14542,268
14543,268
14544,268
14545,268
14546,268
14547,268
14548,268
14549,268
14550,269
14551,269
14552,269
14553,269
14554,270
14555,270
14556,271
14557,271
14558,271
14559,271
14560,272
14561,272
14562,272
14563,272
14564,273
14565,273
14566,273
14567,273
14568,273
14569,273
14570,272
14571,272
14572,269
14573,268
14582,261
14583,265
14586,284
14587,281
14588,284
14589,286
14590,287
14591,287
14592,288
14593,288
14594,288
14595,289
14596,289
14597,289
14598,289
14599,289
14600,289
14601,289
14602,289
14603,289
14604,289
14605,289
14606,289
14607,290
14608,290
14609,290
14610,290
14611,290
14612,290
14613,290
14614,290
14615,290
14616,290
14617,289
14618,289
14619,289
14620,289
14621,289
14622,289
14623,289
14624,289
14625,289
14626,289
14627,289
14628,289
14629,289
14630,290
14631,289
14632,289
14633,289
14634,289
14635,289
14636,289
14637,289
14638,289
14639,289
14640,289
14641,289
14642,289
14643,289
14644,289
14645,289
14646,289
14647,289
14648,289
14649,289
14650,290
14651,290
14652,290
14653,290
14654,290
14655,290
14656,290
14657,290
14658,290
14659,290
14660,290
14661,289
14662,289
14663,289
14664,289
14665,288
14666,288
14667,288
14668,288
14669,288
14670,288
14671,288
14672,288
14673,288
14674,289
14675,288
14676,288
14677,288
14678,288
14679,288
14680,288
14681,287
14682,286
14683,286
14684,286
14685,286
14686,287
14687,288
14688,290
14689,290
14690,291
14691,292
14692,291
14693,292
14694,292
14695,292
14696,292
14697,292
14698,292
14699,292
14700,292
14701,292
14702,293
14703,293
14704,293
14705,294
14706,294
14707,294
14708,294
14709,294
14710,294
14711,294
14712,294
14713,295
14714,294
14715,298
14716,299
14717,300
14718,301
14719,300
14720,299
14721,300
14722,300
14723,300
14724,300
14725,300
14726,300
14727,299
14728,299
14729,298
14730,296
14731,296
14732,296
14733,296
14734,296
14735,296
14736,297
14737,297
14738,297
14739,297
14740,297
14741,297
14742,297
14743,297
14745,297
14746,297
14747,298
14748,297
14749,297
14750,297
14751,298
14752,298
14753,299
14754,299
14755,300
14756,300
14757,300
14758,301
14759,301
14760,302
14761,302
14762,303
14763,303
14764,304
14765,305
14766,305
14767,306
14768,307
14769,308
14770,309
14771,309
14772,310
14773,311
14774,311
14775,311
14776,311
14777,311
14778,311
14779,311
14780,311
14781,311
14782,310
14783,310
14784,310
14785,310
14786,310
14787,309
14788,308
14789,308
14790,307
14791,306
14792,302
14793,300
14794,298
14795,297
14796,296
14797,295
14798,295
14854,301
14855,301
14856,302
14857,302
14858,301
14859,301
14860,301
14861,301
14862,300
14863,300
14864,298
14865,296
14866,296
14867,294
14868,294
14869,293
14870,292
14871,292
14872,291
14873,291
14883,288
14884,288
14885,288
14886,289
14887,289
14888,288
14889,288
14890,290
14891,290
14892,290
14893,290
14894,289
14895,290
14896,290
14897,291
14898,290
14899,289
14900,289
14901,290
14902,289
14903,289
14904,289
14905,289
14906,289
14907,289
14908,289
14909,289
14910,289
14911,290
14912,290
14913,290
14914,290
14915,290
14916,290
14917,290
14918,290
14919,290
14920,290
14921,290
14922,290
14923,291
14924,291
14925,292
14926,292
14927,292
14928,293
14929,292
14930,291
14931,291
14932,290
14933,289
14934,288
14935,288
14936,287
14938,286
14945,269
14946,269
14947,267
14948,265
14949,264
14950,263
14951,261
14974,257
14975,259
14976,259
14977,260
14978,263
14979,265
14999,272
15000,272
15001,272
15002,273
15003,274
15005,276
15006,276
15007,276
15008,275
15009,274
15010,273
15011,273
15012,273
15013,272
15014,272
15015,272
15016,272
15017,272
15018,272
15019,271
15020,271
15041,268
15042,268
15043,267
15044,268
15045,268
15046,268
15047,268
15048,269
15049,269
15050,269
15051,268
15052,268
15053,268
15054,268
15055,269
15056,269
15057,269
15058,269
15059,269
15060,269
15061,269
15062,269
15063,269
15064,269
15065,269
15066,269
15067,270
15068,269
15069,269
15070,269
15071,270
15072,270
15073,270
15074,271
15075,271
15080,270
15081,270
15082,270
15083,269
15084,269
15085,268
15086,268
15087,269
15088,268
15089,268
15090,268
15091,267
15092,267
15093,267
15094,267
15095,267
15096,267
15097,267
15098,267
15099,267
15100,267
15101,267
15102,267
15103,266
15113,265
15114,265
15115,264
15116,263
15117,263
15118,263
15119,262
15120,261
15121,261
15122,260
15123,260
15124,260
15125,259
15126,259
15127,259
15128,259
15129,259
15130,259
15131,259
15132,259
15133,259
15134,259
15135,259
15136,259
15137,260
15138,260
15139,260
15140,260
15141,261
15142,262
15143,262
15144,262
15145,263
15146,262
15147,262
15148,262
15149,262
15150,261
15151,260
15152,260
15153,260
15154,259
15155,259
15156,259
15157,259
15158,259
15159,259
15160,258
15161,259
15162,259
15163,259
15164,259
15165,259
15166,259
15167,259
15168,259
15169,259
15170,259
15171,259
15172,258
15173,259
15174,258
15175,258
15176,258
15177,257
15178,257
15179,257
15180,257
15181,257
15182,257
15183,257
15184,257
15185,257
15186,257
15187,257
15188,257
15189,258
15190,257
15191,258
15192,258
15193,257
15194,257
15195,257
15196,257
15197,258
15198,258
15199,258
15200,258
15201,258
15202,257
15203,257
15204,257
15205,257
15206,257
15207,257
15208,257
15209,257
15210,257
15211,257
15212,258
15213,258
15214,257
15215,257
15216,257
15217,256
15218,256
15219,255
15220,254
15221,253
15222,252
15223,251
15224,251
15225,250
15226,249
15227,249
15295,202
15296,204
15297,207
15298,213
15299,217
15300,218
15301,221
15302,221
15303,222
15304,222
15305,222
15306,221
15307,222
15308,225
15309,226
15310,228
15311,229
15312,231
15313,233
15314,235
15315,236
15316,237
15317,239
15318,240
15319,242
15320,243
15321,244
15322,245
15323,246
15324,247
15325,248
15326,249
15327,251
15328,252
15329,253
15330,255
15331,256
15332,256
15333,257
15334,259
15335,261
15336,263
15337,265
15338,267
15339,270
15340,272
15341,274
15342,275
15343,276
15344,276
15345,277
15346,277
15347,277
15348,277
15349,277
15350,276
15351,276
15352,276
15353,276
15354,276
15355,276
15356,276
15357,276
15358,276
15359,276
15360,275
15361,275
15362,275
15363,274
15364,274
15365,273
15366,273
15367,271
15368,270
15369,268
15370,268
15371,267
15372,267
15373,266
15374,267
15375,268
15376,268
15377,268
15378,269
15379,269
15380,270
15381,269
15382,268
15383,267
15384,266
15385,264
15386,263
15387,262
15388,262
15389,262
15390,262
15391,263
15392,266
15393,268
15394,270
15395,270
15396,270
15397,270
15398,271
15399,271
15400,271
15401,271
15402,272
15403,272
15404,272
15405,273
15406,273
15407,273
15408,273
15409,273
15410,274
15411,274
15412,274
15413,274
15414,274
15415,274
15416,274
15417,274
15418,274
15419,273
15420,273
15421,272
15422,272
15423,272
15424,272
15425,272
15426,271
15427,271
15428,271
15429,271
15430,270
15431,270
15432,270
15433,270
15434,270
15435,270
15436,269
15437,269
15438,269
15439,269
15440,269
15441,269
15442,268
15443,268
15444,268
15445,268
15446,268
15447,268
15448,268
15449,268
15450,268
15451,268
15452,268
15453,268
15454,268
15455,268
15456,268
15457,267
15458,267
15459,266
15460,266
15461,266
15462,265
15463,265
15464,266
15465,266
15466,266
15467,265
15468,265
15469,265
15470,265
15481,270
15482,270
15483,270
15484,270
15485,270
15486,269
15487,269
15488,268
15489,268
15490,267
15491,267
15529,269
15530,269
15531,269
15532,268
15533,268
15534,269
15535,270
15536,271
15537,271
15538,272
15539,273
15540,274
15541,275
15542,276
15543,276
15544,276
15545,276
15546,275
15547,275
15548,275
15549,274
15550,274
15551,274
15552,273
15553,274
15554,273
15555,273
15556,273
15557,272
15558,272
15559,271
15560,271
15561,271
15562,271
15563,271
15564,271
15565,271
15566,271
15568,270
15569,270
15570,270
15571,270
15572,270
15573,270
15574,271
15575,271
15576,271
15577,271
15578,271
15579,272
15580,272
15581,272
15582,271
15583,271
15584,271
15585,271
15586,270
15587,270
15588,270
15589,270
15590,270
15591,270
15592,270
15593,270
15594,269
15595,269
15596,269
15597,269
15598,269
15599,268
15600,267
15601,267
15602,266
15603,266
15604,265
15605,264
15606,264
15607,263
15608,264
15609,266
15610,261
15611,259
15612,257
15613,256
15614,255
15623,252
15624,252
15625,252
15626,252
15627,252
15628,252
15629,251
15630,251
15631,251
15632,251
15633,250
15634,250
15635,250
15636,249
15637,249
15638,248
15639,247
15640,247
15641,246
15642,245
15643,245
15644,244
15645,244
15646,243
15647,243
15648,242
15649,241
15650,241
15651,240
15652,240
15653,240
15654,239
15655,239
15656,238
15657,237
15658,236
15659,234
15660,233
15661,231
15662,230
15663,229
15664,229
15665,229
15666,229
15667,230
15668,232
15669,233
15670,235
15671,237
15672,240
15673,240
15674,241
15675,241
15676,243
15677,243
15678,243
15679,243
15680,243
15681,243
15682,243
15683,243
15684,243
15685,242
15686,242
15687,242
15688,243
15689,243
15690,243
15691,243
15692,243
15693,243
15709,241
15710,240
15711,240
15712,240
15713,239
15714,239
15715,238
15716,238
15717,238
15718,238
15719,237
15720,237
15721,237
15722,237
15723,237
15724,237
15725,237
15726,237
15727,237
15728,237
15729,237
15730,237
15773,231
15774,232
15775,232
15776,233
15777,233
15778,234
15779,235
15780,235
15781,235
15782,235
15783,235
15784,235
15785,235
15786,236
15787,237
15788,237
15789,238
15790,239
15791,240
15792,241
15793,242
15794,245
15795,246
15796,248
15797,249
15798,248
15799,248
15800,249
15801,249
15802,249
15803,250
15804,251
15805,253
15806,254
15807,257
15808,257
15809,258
15810,258
15811,259
15812,259
15813,259
15814,259
15815,259
15816,259
15817,259
15818,258
15819,258
15820,258
15821,258
15822,258
15823,258
15824,258
15825,258
15826,259
15827,259
15828,259
15829,259
15830,259
15831,259
15832,258
15833,258
15834,258
15835,258
15836,258
15837,257
15838,257
15839,257
15840,257
15841,257
15842,257
15843,257
15844,258
15845,259
15846,259
15847,260
15848,261
15849,262
15850,263
15851,264
15852,265
15853,266
15854,267
15855,268
15856,269
15857,270
15858,270
15859,271
15860,271
15861,272
15862,272
15863,272
15864,272
15865,273
15866,273
15867,274
15868,274
15869,274
15870,274
15871,274
15872,273
15873,272
15874,271
15875,271
15876,271
15877,271
15878,271
15879,271
15880,271
15881,271
15882,271
15883,271
15884,271
15885,271
15886,271
15887,271
15888,270
15889,271
15890,269
15891,267
15892,268
15893,266
15894,267
15895,272
15896,271
15897,270
15898,270
15899,270
15900,270
15901,270
15902,270
15903,268
15904,269
15905,269
15906,269
15907,269
15908,270
15909,269
15910,270
15911,270
15912,270
15913,270
15914,270
15915,270
15916,270
15917,270
15918,270
15919,271
15920,271
15921,271
15922,271
15923,271
15924,271
15925,271
15926,271
15927,271
15928,271
15929,270
15930,270
15931,270
15932,270
15933,269
15934,269
15935,269
15936,269
15937,269
15938,269
15939,269
15940,269
15941,270
15942,270
15943,271
15944,271
15945,272
15946,272
15947,271
15948,271
15949,271
15950,271
15951,270
15952,270
15953,270
15954,269
15955,269
15956,269
15957,269
15958,268
15962,269
15963,269
15964,270
15965,270
15966,270
15967,270
15968,270
15969,270
15970,269
15971,269
15972,269
15973,269
15974,269
15975,269
15976,269
15977,269
15978,269
15979,269
15980,270
15981,270
15982,270
15983,269
15984,269
15985,269
15986,269
15987,269
15988,269
15989,269
15990,269
15991,269
15992,268
15993,268
15994,268
15995,268
15996,268
15997,267
15998,267
15999,267
16000,266
16001,266
16002,266
16003,265
16004,265
16005,265
16006,265
16007,266
16008,266
16009,266
16010,266
16011,267
16012,267
16013,267
16014,267
16015,267
16016,268
16017,268
16018,268
16019,268
16020,268
16021,268
16022,269
16023,269
16024,269
16025,270
16026,270
16027,270
16028,270
16029,270
16030,270
16031,270
16032,270
16033,269
16034,269
16035,268
16036,268
16037,267
16038,266
16039,264
16040,264
16041,263
16042,263
16043,263
16044,263
16045,264
16046,264
16047,266
16048,266
16049,266
16050,266
16051,267
16052,267
16053,267
16054,267
16055,266
16056,266
16057,266
16058,265
16059,265
16060,265
16061,264
16062,264
16063,264
16064,264
16065,264
16066,264
16067,264
16068,264
16069,264
16070,265
16071,265
16072,265
16073,266
16074,267
16075,268
16076,270
16077,272
16078,272
16079,268
16080,268
16082,269
16083,269
16084,269
16085,269
16086,269
16087,269
16088,270
16089,270
16090,270
16091,270
16092,270
16093,270
16094,270
16095,270
16096,270
16097,270
16098,270
16099,270
16100,270
16101,270
16102,270
16103,270
16104,270
16105,270
16106,270
16107,270
16108,270
16109,270
16110,269
16111,269
16112,269
16113,269
16114,269
16115,269
16116,269
16117,269
16118,269
16119,269
16120,269
16121,269
16122,269
16123,269
16124,269
16125,269
16126,269
16127,269
16128,269
16129,269
16130,269
16131,269
16132,270
16133,269
16134,270
16135,269
16136,269
16137,269
16138,269
16139,269
16140,269
16141,269
16142,269
16143,269
16144,268
16145,268
16146,268
16147,267
16148,267
16149,266
16150,265
16151,264
16152,264
16153,263
16154,262
16155,261
16156,260
16157,259
16158,258
16159,257
16160,257
16161,255
16162,255
16163,254
16164,252
16165,251
16166,250
16167,249
16168,247
16169,247
16170,246
16171,245
16172,245
16173,244
16174,244
16175,243
16176,243
16177,243
16178,243
16179,243
16180,243
16181,242
16182,242
16183,242
16184,241
16185,241
16186,240
16187,240
16188,239
16189,238
16190,237
16191,236
16192,235
16193,233
16194,232
16195,232
16196,231
16197,229
16198,228
16279,360
16280,360
16281,359
16283,358
16284,358
16285,358
16286,358
16287,357
16288,358
16289,358
16290,359
16291,359
16292,358
16293,358
16294,358
16295,358
16296,358
16297,357
16298,357
16299,357
16300,356
16301,356
16302,356
16303,355
16304,354
16356,394
16357,393
16358,393
16359,393
16360,392
16361,392
16397,318
16398,318
16399,319
16400,319
16401,319
16402,319
16430,319
16431,319
16432,319
16433,319
16434,319
16435,318
16436,318
16437,318
16438,318
16439,318
16440,318
16441,318
16442,318
16443,318
16444,318
16445,318
16446,318
16447,318
16448,318
16449,318
16450,318
16451,318
16452,318
16453,318
16454,318
16455,318
16456,318
16457,318
16458,318
16460,318
16479,381
16480,382
16481,384
16482,384
16483,385
16484,385
16485,385
16486,385
16487,385
16488,384
16489,383
16490,382
16491,381
16492,379
16493,378
16494,377
16495,377
16496,378
16497,378
16498,378
16499,379
16500,380
16501,379
16502,380
16503,381
16504,381
16505,381
16506,381
16507,380
16508,380
16509,381
16510,380
16524,467
16525,468
16526,468
16527,468
16528,468
16529,468
16530,468
16531,467
16532,467
16533,467
16534,467
16535,467
16536,467
16537,467
16538,467
16539,467
16540,467
16541,467
16542,467
16543,467
16544,467
16545,467
16546,467
16547,467
16548,467
16549,467
16550,467
16551,467
16552,467
16553,467
16554,468
16555,468
16556,468
16557,468
16558,468
16559,468
16565,467
16566,467
16567,467
16568,467
16569,467
16570,468
16571,468
16572,468
16573,468
16574,467
16575,467
16576,468
16577,468
16578,468
16579,468
16580,468
16581,466
16582,466
16583,466
16584,466
16585,466
16586,467
16587,466
16588,466
16589,465
16590,464
16591,465
16592,465
16593,465
16594,466
16595,466
16596,466
16597,466
16598,467
16599,467
16600,467
16601,467
16602,467
16603,467
16627,468
16628,467
16629,467
16630,466
16631,466
16632,466
16633,466
16634,465
16635,465
16636,465
16637,465
16638,465
16639,465
16640,464
16641,464
16642,464
16643,464
16644,464
16645,464
16646,463
16647,463
16648,463
16649,464
16650,465
16651,466
16652,466
16653,467
16654,466
16808,278
16809,280
16810,280
16811,281
16812,281
16813,281
16814,282
16815,283
16816,284
16817,285
16818,287
16819,289
16820,291
16821,294
16822,297
16823,300
16824,302
16825,305
16826,306
16827,309
16828,311
16829,314
16830,316
16831,317
16832,318
16833,319
16834,319
16835,318
16836,318
16962,428
16963,428
16964,427
16965,426
16966,426
16967,425
16968,424
16969,424
16970,424
16971,424
16972,424
16973,424
16974,424
16975,424
16976,424
16977,425
16978,426
16979,428
16980,428
16981,434
16982,435
16987,435
16988,434
16989,434
17027,447
17028,448
17029,449
17030,449
17031,449
17032,449
17033,449
17034,449
17035,448
17036,447
17038,437
17039,437
17040,436
17041,435
17042,435
17043,434
17044,434
17045,434
17046,434
17047,433
17048,432
17049,433
17050,432
17051,432
17052,431
17053,431
17054,431
17055,430
17057,430
17060,429
17071,429
17072,429
17073,430
17074,430
17075,430
17076,430
17077,431
17078,431
17079,431
17080,431
17081,431
17082,431
17083,431
17084,430
17085,430
17086,429
17087,429
17088,429
17089,428
17090,429
17091,429
17092,429
17093,429
17094,429
17095,430
17096,431
17097,431
17098,432
17099,432
17100,433
17101,433
17102,433
17103,433
17104,433
17173,413
17174,413
17177,412
17178,412
17179,412
17180,412
17181,412
17186,477
17187,477
17188,477
17189,477
17190,477
17191,477
17192,477
17193,477
17194,477
17195,479
17196,479
17197,478
17198,479
17199,479
17200,479
17201,479
17221,480
17222,480
17223,480
17224,480
17225,480
17226,480
17227,481
17228,480
17229,481
17230,481
17231,481
17232,481
17233,482
17234,482
17235,482
17236,482
17237,482
17238,481
17239,481
17240,481
17241,482
17242,481
17243,481
17244,481
17245,480
17246,481
17247,480
17248,480
17249,480
17250,479
17251,479
17252,479
17253,479
17270,468
17274,467
17275,466
17276,466
17277,465
17278,465
17279,464
17280,464
17281,463
17282,463
17283,462
17284,462
17286,460
17362,393
17364,392
17365,391
17366,390
17367,390
17368,390
17369,389
17370,389
17371,388
17372,388
17373,389
17374,389
17375,389
17376,389
17377,389
17378,389
17379,389
17380,390
17381,390
17382,390
17383,390
17384,390
17385,389
17386,389
17387,389
17388,389
17389,389
17390,389
17391,389
17392,390
17393,390
17394,390
17395,390
17396,390
17397,390
17398,390
17399,390
17400,390
17401,390
17402,390
17403,390
17404,390
17405,390
17406,390
17407,390
17408,390
17409,390
17410,390
17411,390
17412,390
17413,390
17414,390
17415,390
17416,390
17417,390
17418,390
17419,390
17420,390
17421,390
17422,390
17423,390
17424,390
17425,390
17426,390
17427,390
17428,389
17429,389
17430,389
17431,389
17432,389
17433,389
17434,389
17435,389
17436,389
17437,389
17438,389
17439,389
17440,389
17441,390
17442,390
17443,390
17444,390
17445,390
17446,390
17447,390
17448,390
17449,389
17450,389
17451,389
17452,389
17453,389
17454,389
17455,389
17456,389
17457,389
17458,389
17459,389
17460,389
17461,389
17462,389
17463,389
17464,389
17465,390
17466,390
17467,390
17468,390
17469,390
17470,390
17471,390
17472,390
17473,390
17474,390
17475,391
17476,391
17477,391
17478,391
17479,391
17480,391
17481,391
17482,391
17483,391
17484,391
17485,391
17486,390
17487,390
17488,390
17489,390
17490,389
17491,388
17492,388
17493,388
17494,387
17495,386
17496,386
